idx1,idx2,hamming_dist,orig_path_1,orig_path_2,class_1,class_2,source_split_1,source_split_2
3054,3509,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0360.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0357.jpg,pituitary,pituitary,training,training
3058,3148,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1095.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1096.jpg,pituitary,pituitary,training,training
3061,6166,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1094.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0180.jpg,pituitary,pituitary,training,testing
3063,3678,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0349.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0350.jpg,pituitary,pituitary,training,training
3063,3679,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0349.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0344.jpg,pituitary,pituitary,training,training
3065,3601,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0407.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0408.jpg,pituitary,pituitary,training,training
3069,3582,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-piTr_0008.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-piTr_0006.jpg,pituitary,pituitary,training,training
3069,3603,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-piTr_0008.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-piTr_0007.jpg,pituitary,pituitary,training,training
3075,3167,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1241.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1242.jpg,pituitary,pituitary,training,training
3075,6400,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1241.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0229.jpg,pituitary,pituitary,training,testing
3076,3574,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0639.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0637.jpg,pituitary,pituitary,training,training
3086,3116,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0995.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0997.jpg,pituitary,pituitary,training,training
3088,6169,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0981.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0142.jpg,pituitary,pituitary,training,testing
3092,3216,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0017.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0158.jpg,pituitary,pituitary,training,training
3098,3644,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0229.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0230.jpg,pituitary,pituitary,training,training
3106,3286,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0571.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0563.jpg,pituitary,pituitary,training,training
3106,3290,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0571.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0588.jpg,pituitary,pituitary,training,training
3110,3186,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0559.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0558.jpg,pituitary,pituitary,training,training
3110,3201,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0559.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0560.jpg,pituitary,pituitary,training,training
3112,6303,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0773.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0072.jpg,pituitary,pituitary,training,testing
3113,3185,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0015.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0014.jpg,pituitary,pituitary,training,training
3113,3300,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0015.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0013.jpg,pituitary,pituitary,training,training
3114,3649,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0767.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0768.jpg,pituitary,pituitary,training,training
3119,6246,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1323.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0256.jpg,pituitary,pituitary,training,testing
3123,3347,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0954.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0953.jpg,pituitary,pituitary,training,training
3128,3168,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0175.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0174.jpg,pituitary,pituitary,training,training
3128,3306,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0175.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0173.jpg,pituitary,pituitary,training,training
3128,3400,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0175.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0180.jpg,pituitary,pituitary,training,training
3128,3569,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0175.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0179.jpg,pituitary,pituitary,training,training
3130,3167,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1243.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1242.jpg,pituitary,pituitary,training,training
3130,6144,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1243.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0230.jpg,pituitary,pituitary,training,testing
3130,6400,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1243.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0229.jpg,pituitary,pituitary,training,testing
3132,3571,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1257.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1273.jpg,pituitary,pituitary,training,training
3133,6248,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0808.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0083.jpg,pituitary,pituitary,training,testing
3137,3161,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0834.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0835.jpg,pituitary,pituitary,training,training
3137,3312,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0834.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0832.jpg,pituitary,pituitary,training,training
3138,3321,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0363.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0365.jpg,pituitary,pituitary,training,training
3139,3159,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0405.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0404.jpg,pituitary,pituitary,training,training
3139,3244,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0405.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0401.jpg,pituitary,pituitary,training,training
3139,3328,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0405.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0402.jpg,pituitary,pituitary,training,training
3141,3600,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1069.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1070.jpg,pituitary,pituitary,training,training
3142,3691,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0377.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0379.jpg,pituitary,pituitary,training,training
3144,3154,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0439.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0438.jpg,pituitary,pituitary,training,training
3144,4053,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0439.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0440.jpg,pituitary,pituitary,training,training
3147,3682,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0388.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0387.jpg,pituitary,pituitary,training,training
3148,6171,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1096.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0181.jpg,pituitary,pituitary,training,testing
3154,3689,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0438.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0437.jpg,pituitary,pituitary,training,training
3154,4053,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0438.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0440.jpg,pituitary,pituitary,training,training
3155,3245,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0410.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0367.jpg,pituitary,pituitary,training,training
3159,3328,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0404.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0402.jpg,pituitary,pituitary,training,training
3166,3611,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0148.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0150.jpg,pituitary,pituitary,training,training
3166,3701,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0148.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0147.jpg,pituitary,pituitary,training,training
3167,6400,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1242.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0229.jpg,pituitary,pituitary,training,testing
3168,3400,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0174.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0180.jpg,pituitary,pituitary,training,training
3168,3569,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0174.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0179.jpg,pituitary,pituitary,training,training
3170,6156,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0606.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0027.jpg,pituitary,pituitary,training,testing
3171,3216,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0160.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0158.jpg,pituitary,pituitary,training,training
3172,6275,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0799.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0080.jpg,pituitary,pituitary,training,testing
3175,6315,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0969.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0138.jpg,pituitary,pituitary,training,testing
3179,3863,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0996.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_1003.jpg,pituitary,pituitary,training,training
3179,6231,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0996.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/pituitary/Te-pi_0124.jpg,pituitary,pituitary,training,testing
3185,3300,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0014.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0013.jpg,pituitary,pituitary,training,training
3186,3201,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0558.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0560.jpg,pituitary,pituitary,training,training
3189,3363,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0564.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/pituitary/Tr-pi_0562.jpg,pituitary,pituitary,training,training
